temperatura,umidade_relativa,velocidade_vento,precipitacao_24h,ndvi,dias_sem_chuva,altitude,mes,historico_focos,risco_queimada
39.341504664889825,20.074198018469694,5.3327863858644875,0.38843440210480246,-0.08383046004548025,9,1864.8865447599987,3,1,médio
26.40426059282396,18.254800719688184,79.8848645268503,3.0872770701173806,0.4916688205935039,20,1576.7179707807911,4,1,médio
24.518682581818283,92.57691181210684,1.9853769156119316,11.073976123107839,-0.08734217151583781,57,1067.415985477523,9,3,baixo
19.569247517574716,73.33632562266263,66.81952481270925,0.4961325349672593,-0.0987963860909821,33,2255.2932716056944,4,4,baixo
11.973142382782449,92.09853187426057,29.229347324052224,22.493122326710786,0.5160985621493547,94,1627.4214297686744,4,5,baixo
40.265283168926864,44.57664378571177,67.32923678062522,14.886456162549738,0.08901706733455425,92,995.8883049147727,4,5,médio
38.45153531955272,30.053163349639092,44.3696392968916,0.4075390059489796,0.09188754971809529,106,208.67323795489307,7,5,alto
44.99011856501457,76.8463877488268,72.13049835890881,13.546253640949427,0.5532715658327437,42,726.7621397609553,5,2,alto
44.88228929758669,34.36285262370321,74.09543891317013,2.255968965249039,-0.046302812060625725,10,1359.316837075412,12,5,alto
29.44010969609196,31.944503633481347,0.7278545024620797,9.312277893732812,0.21340556147455633,32,689.0884250404863,2,5,médio
36.91455953131786,25.925539298704805,6.032974079423061,2.709718520622479,0.04943190214201906,57,553.0883697947553,7,2,alto
43.06680054588498,16.67110804018118,20.02869836566844,2.906733246272512,0.4801763697965339,45,1318.4837852196179,3,1,médio
39.737658673709404,28.08167549150894,53.54523330908013,5.028931746233817,0.5617651547273959,60,424.5508647393365,11,5,alto
18.65718356101192,36.97877736264989,71.06177572092048,7.4466749440214635,0.6211358535990436,61,2001.0251583127585,1,7,alto
25.76904473585327,65.65947873311573,36.79535610351702,0.17186599173596964,0.15523121691856542,0,1210.920378356645,9,3,baixo
14.520579530302324,10.630835799750642,48.55784930194123,4.4966272420203985,-0.01075024836341601,20,1434.6569349066253,5,2,alto
43.39178595405528,23.945624569880867,15.079988223644891,1.0334790140405472,-0.021316343058102177,61,368.4581689933714,10,7,alto
31.216112205780803,77.81212762625087,64.39734671053483,2.1228537034615114,0.3261515484507238,63,811.4408390734185,1,2,médio
18.002498192621196,18.22297312253937,77.38624890827758,2.138313300830442,0.8458444090627151,86,1025.2242081528823,11,2,médio
33.50952395420499,35.83806318702694,21.487914633167797,3.165534496326188,0.1177290342470246,72,2020.5320762912575,1,1,médio
31.634488416026354,82.8193029672326,39.58607612804371,2.0333522602883294,0.15674160134154932,55,1925.3988077153813,1,5,médio
22.535695131149417,18.94327800290984,6.889288840509904,0.5678658392758693,0.0008888021058589268,0,557.4436869692034,12,1,baixo
13.974515726987015,12.446315205637092,44.73093251703747,0.7869472362826342,0.5055702738939303,20,1540.4477040175193,9,0,alto
33.50506184574799,48.608419557200975,40.222675347734445,0.1700490923079588,0.5798728739471749,21,608.640894429994,8,2,alto
28.210769531632767,32.217756015068275,11.554918732406207,3.176741776129888,0.54293120816076,53,2470.6178892256135,11,3,baixo
37.03114371074737,55.70675280354687,35.365297049446,15.444470247985107,0.7611302430447813,3,2380.3096953271765,6,2,médio
28.20572253891977,77.34244014351276,26.728372166925062,0.6146544487697518,0.38642583502607175,64,1408.1618013015511,10,4,médio
39.826352511148905,17.343363933746886,41.746470024415146,14.618406427998353,0.034457040767064434,50,1747.2564297353574,6,2,alto
29.316739357106993,57.26291760988565,46.85234683430394,6.609307629061104,0.18940513070441264,73,2003.5759555216125,6,5,alto
29.632829003738518,50.49578843508775,0.6796462885767607,5.073637512211379,0.5624299734213518,62,1802.4960501122598,4,1,médio
40.682876093042076,17.96709074118796,60.88047863596443,5.1821010255541164,0.5131219737415599,14,1749.5717277060521,5,3,alto
24.121900317433898,61.159863697608415,57.041143348939265,8.76445317823994,0.4310031297429625,115,2396.38501987382,10,1,médio
14.690532995772426,29.62763760746945,29.302910896521777,0.5653948229760783,0.5829644186886872,35,1491.1402657682083,3,2,baixo
11.007393670966865,48.90508866896113,4.234874845505461,3.5135066175415064,0.5373908503732994,28,1590.7566795476391,3,2,baixo
36.42980394857666,12.40450918493557,60.39460318280403,5.9716165252859446,0.7813248894649517,51,2123.1718760954527,10,5,alto
31.710834297371264,46.36256514922607,76.4140128382506,4.419365114048587,0.4860163774782966,45,1674.727169646017,7,2,alto
34.642791883472825,32.58171212385383,19.212127681761135,8.94219706429703,0.6786013587005565,68,1832.3315550438062,5,5,alto
17.453745652811875,79.01430900668188,25.881969098963033,0.3750818947509226,0.14870715596646786,28,585.421715491606,8,2,baixo
14.773001645536942,10.128085429763145,14.705031158545196,5.867234800544035,0.578182584589068,110,928.1673102876772,5,2,médio
10.509063298375867,42.67465474264969,46.15488986758717,3.8181457694523067,0.8021941183826757,46,368.2533642797325,12,2,baixo
22.270564558230895,46.25882817182942,12.387311571796396,2.3834163541536215,0.28573232789983327,90,1264.4136058370136,4,1,médio
30.64711903991216,70.25054686692069,28.495515476910356,2.079660852643265,0.6791041873386466,24,1139.3185017006158,3,3,médio
23.72854157849063,56.68588175811899,55.76104111474103,4.848887845991729,0.6247893011954354,79,2492.907035698642,12,5,médio
25.31162227083052,65.0491103474763,44.80927864074787,11.081824815985117,-0.04047380312817753,15,1528.0216320388563,2,8,médio
41.645554307281195,74.93443570865806,30.91700514623482,3.4276406578536482,0.4815083096240723,99,1966.1120579860583,3,2,médio
22.188941345815515,82.59826762923699,33.61996814460335,8.70694317707455,0.03018934920080238,88,835.0366768941356,7,3,baixo
27.989632120593377,33.24879470502235,44.96887060985836,2.572130336654955,0.8673191722305912,40,2078.863328356991,8,0,alto
37.42785544594001,53.42204348275126,0.46917823097290423,0.5401228766515012,0.7114075027006562,64,1537.7124162192085,5,3,alto
23.878997381244456,80.60972705952798,6.280789476288788,0.3173926767180397,0.009723801247120106,68,1742.480828996096,11,1,baixo
31.773034507975574,94.05060178685508,70.50064542104093,0.2634944157906085,0.021751997647678406,104,736.076944873636,1,1,médio
40.18272980613608,85.05673799393868,6.230319127303261,2.3913899735869957,0.49447385491261897,19,1371.5959792389428,3,2,baixo
43.23322182801748,38.43205363619391,56.544287696840414,2.0566947582693653,0.24488917417318332,68,1585.0924335340217,4,3,médio
15.147571832516327,22.564986549678537,73.60305312872421,6.3281245624449465,-0.06509414092689073,35,1472.7366895414525,10,5,alto
42.43056688065231,49.04532836659298,21.65468834413849,6.7899244440511435,0.4416415078330531,92,2287.9842785614164,12,2,médio
27.224070257783836,71.74773066524381,29.63931496476114,0.26096306607680936,0.28784509968584693,111,2245.6816612313837,4,3,alto
19.038553590463543,49.331216367796785,45.51371246757731,1.2495123891905977,0.0010764923717426489,97,2427.4601446921765,12,1,médio
26.069751468339145,48.48627769823017,70.53671757108677,1.6028300218313318,0.7019203922559827,57,1668.5700150174735,1,1,médio
44.3011401349917,80.44073789736206,75.35244698083362,3.966075126193598,0.815076765278806,47,2429.7853253142116,10,5,alto
27.241633289750435,37.52634011604677,59.16505984890144,0.7804349057036181,0.65659393401413,81,2081.195000079772,9,0,alto
21.506306360062787,82.3815207330481,6.929580868375522,0.7190124837082413,0.7224223100162773,1,677.0803508498982,12,4,baixo
32.1690299010854,41.61243208565512,53.53233244278806,14.393204203483652,0.11649056726611737,79,1068.5891738782427,10,5,alto
18.405096657236758,34.54097951105055,32.82429774981296,8.15338198649619,0.163572950918601,28,595.9811054725245,4,5,baixo
12.655216483803237,45.85909200797291,37.656079959284924,0.9962495945515503,0.10852754029918774,96,10.492902076413014,2,4,baixo
14.510790266872723,73.62022628073817,3.931871227614163,2.609161611766898,0.665063431365564,15,470.12188286727155,9,4,baixo
14.481604363522035,16.340182507759486,15.284971147708655,2.197348836977376,0.8479170789344971,34,10.151465717189168,4,2,baixo
15.316594272930303,22.677729428481566,63.24108860269182,7.827202601716198,0.6168372067339026,110,1799.596153376225,4,4,médio
14.858951042729355,90.63003430967828,36.31670664382878,3.568922528674317,0.781466764879556,61,1063.8357443029988,11,1,baixo
32.43061606811251,20.794246464322164,24.132979330491906,0.683967749784581,0.5386990948831726,106,781.4368176946457,6,4,alto
16.365802953970068,56.09545861379491,30.72152591719665,6.716022313793744,0.2876599005587991,105,1904.3022277379698,8,2,baixo
22.09835491633521,57.13830199957441,68.35196106605441,2.528261627103962,0.3257616149303052,80,2081.2169365491127,5,4,alto
41.387594346710415,49.066201584522034,59.91992139239655,1.5253230365757715,-0.024678567832595172,3,2438.2488466247,12,7,alto
26.588657409200533,63.027072371913675,21.785231774486622,2.3540087144343285,-0.06854280475397392,112,1605.0339616881029,8,5,alto
33.364520848235955,25.684405321785658,9.400147216989865,3.4433517188922576,0.5954756041890774,67,1153.8223963501293,1,2,médio
16.031195492057044,54.73960409990734,20.159857731525737,2.1012355001549348,0.33842889201118065,50,763.1607540185897,4,2,médio
16.730115658303475,38.49559297222074,73.6605160843787,1.3847379525036005,0.4522150680546295,88,555.7955230355657,1,2,baixo
11.43040156932676,64.55005336662701,46.52710702798043,2.5416605824039484,0.45766124762241633,32,532.3148762065031,3,4,baixo
15.912727207525759,17.71011890358345,42.67841669958263,0.096795473181149,0.1773758133333014,77,1022.9734367994969,11,2,alto
19.750661866118552,56.37896751555286,47.71148797539692,7.4029778646372,0.3758925108294907,23,2479.4658882198246,7,1,baixo
16.19536694968614,21.674331984499133,29.28226125972122,0.9373432633781191,0.3707602216677023,74,2.134243593508167,1,1,médio
13.104588681496946,30.077875680353277,64.56856162556102,0.22448797185546512,0.288427221227857,24,493.014743077502,5,1,médio
14.222255488521029,24.68388202912249,41.862899944019986,5.302230265612754,0.7206753834010705,27,470.98245600893455,1,3,médio
26.127256881145403,21.45540018819354,9.339832221503643,7.434688519068607,0.3511640036875959,6,1792.7987138307308,6,3,baixo
17.221680144202736,79.31398564046003,10.325209986325037,8.40545189808433,0.5036445245059878,112,881.2118189951545,9,2,baixo
22.749445136682642,30.71368108948013,42.948731720209466,3.401245425468378,0.7955201203808261,35,1143.1520114795514,3,6,médio
27.619604479919992,88.44114036780044,74.92561744566713,1.1493819849985103,0.7662336228589225,9,371.5603261747624,11,3,baixo
34.163819002027786,92.29338728106718,24.668169734095898,6.682336573490229,0.7904222037791652,112,1012.4925971923693,11,2,baixo
11.375924894438462,56.41344229433876,69.56329350873746,6.015084259542695,0.17000499646501396,35,257.99952976459014,12,4,baixo
37.97936396181649,17.870101039915376,61.12764692631035,1.413610196251667,-0.06501751169193717,94,1332.6082197214578,6,2,alto
31.97651363218177,38.709341904162315,19.824995432552548,11.686284147108319,0.1610667998953292,82,244.84591345713986,4,2,médio
12.861566118210517,76.79590370133926,2.9072598652993964,0.5511476285991043,0.17870734562070864,17,1976.2709529328906,6,4,baixo
40.575251843737206,38.06516558273634,8.147781211390619,20.28184608011841,0.809360326724968,112,1416.5042938512238,2,2,médio
42.23053401861346,12.831549647250988,58.279514707795215,9.839422516115992,0.5492427328379706,5,1809.9196844337923,4,5,médio
12.137728594920231,55.110641983536915,15.973579043251735,5.822136448463167,-0.018296040397771246,91,1046.2909666317096,7,3,médio
19.69071768515213,81.06087663464314,29.7016736404315,13.963948027781177,0.03537859601110113,6,953.7282331055683,11,4,baixo
38.21704479275715,76.63337484291522,40.13593328051399,6.406270513521445,0.0556761255419754,101,245.522222622159,6,6,alto
36.189089163428044,20.76108261173179,58.03745347601303,1.0564269219857707,0.5304217481689232,11,1309.6390176070565,9,3,alto
16.458235677473205,65.548815297122,9.05849786073003,2.9183808658174692,0.6354140255070031,40,1286.25541214273,11,1,baixo
17.32722631678486,24.84538370920824,32.50931242219692,0.3709407770888367,0.7596439105653962,113,1170.2551111240134,7,3,médio
22.96652359769837,24.6386781096955,38.805832731415634,2.4686743832412503,0.8406365508062431,62,1851.2959117061232,1,2,médio
26.958304481685747,83.66645959746667,43.266165117723176,6.766290967157413,0.10170455738644177,97,2081.2610000808863,6,4,médio
31.63891700356036,27.470205746620714,65.46885131161733,2.4424134078646866,0.20977248472404905,24,1876.9741873712703,11,0,médio
22.911977384942034,28.692261186621007,13.734255603457353,2.00458365439265,0.14032288074483065,80,359.6643570171096,3,4,médio
26.188715064660176,5.05880516851696,64.62651614612979,4.523734625084447,0.25876156746613777,52,1555.1487732052701,8,3,alto
36.16148283468148,83.36021307129658,55.430274215732176,10.286620879213334,0.8146651074237494,32,200.80776422383346,1,2,baixo
11.283912101170927,76.33353318882213,44.46966513591675,0.24376258525755845,0.47511256693936155,86,1736.5557186011913,10,2,baixo
18.835293052040726,61.45960415816102,55.962229632205755,2.4344911917919294,0.6381918973244991,72,954.5977414028167,2,3,médio
34.96723550595934,72.52391875449581,32.96141911613251,0.8613061113348609,0.390119236126782,5,331.2473906657165,3,3,médio
41.33223931905198,18.684371068204264,11.071806877449966,5.943028276111151,-0.07114208666387548,61,2155.1271424403194,3,4,alto
27.908710474048313,46.24912351288179,53.26121922122938,0.5587072665464986,-0.03580451400218568,65,1535.0208475973434,7,4,alto
28.623971984286047,36.60974486139028,41.973784534849784,5.465255283822663,0.4379230312678858,101,886.8124198688188,8,1,alto
13.751020396892162,13.439887363131485,51.14998404342204,1.6856283458942234,0.6187890348200257,8,76.81794912624883,9,5,alto
25.659432838820912,48.75174366934317,27.039902482279203,1.1089524214696236,0.11533052752873149,66,1343.2756475090264,7,2,alto
28.64160432592581,87.86656853083718,72.54932618718686,13.771980702837903,0.6219095739923041,15,2308.0646962155815,8,1,baixo
18.48646762721554,8.605320714562502,46.98958948604616,0.09349152782409062,0.7106657734835125,88,1490.9495817559143,11,3,médio
19.423513083228336,31.23148221444145,6.832198743269906,2.8792859711804404,0.31189747836211124,87,2429.126511548733,6,4,médio
23.204945708661793,23.67868425851331,35.9843192563543,0.1093214168016963,0.646419232844105,110,341.1277956761463,2,0,médio
10.702491922220423,26.43319882991267,60.508484379490746,3.3043007893503646,0.3040299503284599,92,1420.7627614870921,1,4,baixo
21.27277079541124,86.75910966914377,63.53076493858179,3.476220666090109,0.57835062945502,107,1995.3126200160737,3,2,baixo
17.400680244879062,47.12621488108611,39.5677642211007,1.9405514255831389,0.6639970493195431,54,1313.8518278142906,9,5,médio
21.462407326227012,46.966947164583694,71.57980566650409,0.7087498066487695,0.8919266183081108,39,227.66588996868148,7,4,alto
14.191674613673793,73.4518078209754,21.413474975543807,2.36113078804164,0.2453966620635961,25,1457.2150038680443,2,3,baixo
41.16845482589632,18.90429836044332,32.847895779061325,5.577718191119772,0.3110407805746115,37,1529.3447646061793,1,11,alto
30.775735874391703,48.85388186900457,71.88775284551761,7.625387512208205,0.06562005941017132,34,1821.7731211883813,2,1,médio
33.76858117005713,43.69866927089537,71.70053731772632,3.783104436208697,0.10407305840180689,86,1903.0287879136847,3,1,médio
37.62099335125684,58.72196214919905,54.85702150597447,4.455971424176479,0.5933950025983777,67,1926.931720526518,6,3,alto
27.445476962517006,94.96019329253947,68.71844376977761,1.1195715608994086,0.8170455901544761,58,1658.610984097415,12,2,baixo
13.042210083059828,74.25040046738424,7.101861356498613,1.6936863319209783,0.29460495166124057,105,539.5279660466454,9,5,baixo
28.79872896364917,40.807913271568445,69.19959809662211,0.883063079575236,0.07984444683554123,13,1010.5893895986984,8,1,alto
30.53943913073077,79.47977470466422,25.64959252401814,1.4337149010488899,0.18509949938299405,116,1940.3249315359967,10,1,alto
36.09038159645155,20.363752698123214,14.266520994257306,1.273730851336638,0.35505170480813864,119,2383.567458502033,9,3,alto
25.10808411803878,7.741731767806411,19.149586907363705,3.6641073612909905,0.19065032936536838,46,197.367412091555,11,2,médio
14.46531059784473,23.400353521784574,33.437480641110966,4.1355505404482225,0.13357908312186625,102,1338.841694492987,11,4,baixo
19.932156702955357,35.637040050283375,20.095360368357376,14.497332826744069,0.6359844887570796,70,781.3056783107661,8,2,médio
22.70788037395223,50.95226817136039,25.64540688131992,1.0881106566182246,-0.09215507875937681,71,563.4847357920744,7,2,médio
32.60710344660605,60.361622648707986,10.798278885731367,5.131584325334737,0.43923052733648316,41,1264.5267087992877,6,3,médio
29.977240663411916,86.95451454929795,23.69414124471988,8.498434505662477,0.6937668070297539,50,1515.2233513913418,8,5,baixo
22.46338540642462,50.886860859541194,45.78270516336009,4.107647420152671,0.1662282863174682,18,24.430578548703117,6,3,médio
44.52803370775429,50.11480801631564,35.34829664728512,1.471879816503017,0.5032915106120174,65,1950.5164305029773,2,5,alto
31.20211867749105,9.521870884068392,27.737500898872895,1.5227865079467335,0.5689001056186178,46,2049.705328148619,9,1,alto
18.302937710759807,8.142039739060143,59.71617030856912,0.20022113670934277,0.55502469640509,64,2413.7770614198325,9,4,alto
13.562386541714131,54.60439657247348,71.48079771146543,1.8224140633330108,0.3458496341987177,41,451.6093330617374,3,2,baixo
15.35006987145162,44.436075192351005,60.54313783219176,6.824693701779064,0.2465779878757792,37,1486.38140590237,9,3,médio
18.608520493457785,80.52623554822688,26.560056169414334,0.24341907446091382,0.7359240730278135,117,1066.5634336909864,2,0,baixo
15.623848064084449,19.461162624066066,59.5553734270043,1.2377914161315384,0.6584459569998643,12,837.0696288883767,12,1,médio
16.5298458417957,7.247449590534464,12.158414597924097,6.124833179161399,0.22125517341391251,105,1414.0836285937617,3,3,alto
19.978330904284647,45.41348911371133,10.425439047303273,7.63126755962293,0.00301919444220608,43,1955.9577330588756,6,2,baixo
16.06807583531642,26.373070107703175,27.650162962892715,3.0377694684926677,-0.028192454554530816,23,57.63195861302528,4,4,médio
41.38678986192488,9.46529360049537,64.61618952352455,5.987872229054614,-0.005724022101063958,95,2423.500281415467,8,2,alto
12.808181098157476,70.21384581628661,19.70785977938415,2.4547242186557785,0.4828693611920428,29,2024.703964264277,1,2,baixo
28.357898634958914,15.043369996152272,5.060272711894367,0.8712505637229034,-0.04833782417101032,69,1877.884259113946,6,3,alto
24.363888944638155,59.748755000699454,10.536762816508407,2.5387309631149364,0.2369268749640384,37,1900.9684554512587,2,4,baixo
44.383251591801226,30.294477515020024,68.69959748236641,4.337119760379149,0.6531997019142294,96,972.6517740466314,6,8,alto
13.921361575881832,20.61464453195198,50.70266277978301,14.787683683657784,0.1943481665153781,107,1879.0513771120343,1,0,médio
23.92494596660096,39.17763706273857,20.256093069598133,0.35614265832996783,0.6633080771801299,118,966.9255215073941,2,0,médio
43.93146516463791,77.13011986006583,44.42366602625451,3.5402290180453573,0.6454670382070553,22,2246.767073936983,9,2,alto
40.29274940628931,40.28842192141154,42.206369794028035,1.994332967919811,0.1458271326332163,73,443.0559582661742,6,4,alto
38.59752248322479,72.56926842899502,52.4348782752529,3.5495514410209457,0.6288221800927455,56,730.8685605378787,8,1,alto
19.026598946572896,16.29376671192356,18.655004353729304,0.12133768254478235,0.6477766382721007,109,1378.3438567476903,7,2,alto
15.981065558652304,74.54942776985712,69.15223897555181,1.8772894692390283,0.2974539256670269,78,798.0275897181813,9,0,alto
33.402512697355085,26.32399924159838,24.749484966401027,8.570330912551547,0.11042048374151822,22,1060.5931132381836,9,2,médio
42.528159619465505,65.96538168999855,55.53053231809895,4.036528469567055,0.42127080689186913,119,1231.0567234964867,11,4,alto
29.486701255487542,55.92033993568967,1.2899717097771912,2.994483199111675,0.8213975880001964,35,2140.8833720337716,4,4,baixo
30.006444131446493,88.62302454905186,29.81257039153178,1.68103686051196,0.539616732432062,56,1307.980634021732,7,2,médio
19.799268278109945,39.85902661777826,28.136785436704663,1.7694122528392575,0.07292249762726119,0,906.1496215364012,5,6,médio
36.93225266171779,10.95486699509964,43.47875428664116,2.4152533331571666,0.5827569247335199,71,619.3404100877895,7,1,alto
16.546531199513318,6.723993699612762,5.81890094217572,9.026373244983203,0.3272030272818346,2,1021.689946980493,4,2,baixo
21.328773274148528,79.41727048754778,63.21050989808867,17.088647456347466,0.491528797355373,13,1289.3402610359246,12,4,baixo
24.890275351574587,52.226207389528895,17.422464141405484,2.887101342836807,0.6340640350231079,80,1865.2871430080909,10,6,médio
27.766363253955927,74.77196466514543,54.163025190560816,2.4990396993915516,0.41494735151444484,33,302.6219404308467,11,3,médio
18.484340634527808,26.098304001036322,64.25696985952746,9.371927768885447,0.7139839745733086,110,554.0229705978772,11,0,baixo
14.019288865872124,36.05753709619104,44.950156499321054,2.7835217071274787,0.6221555793166278,69,949.135039671683,1,2,baixo
31.37170148545714,7.709348499018704,59.27065653775884,4.015013052748974,0.5150733400185107,68,900.9960127987865,4,1,médio
20.10206936340895,91.53430921167009,52.948824977200445,1.312942267871794,0.050792815832351484,109,979.3702190130293,10,3,médio
30.34333774979143,65.10811160307321,28.44238377216061,6.803182502492232,0.7359491109115683,50,1983.8031616008113,3,3,baixo
15.40269503459708,88.98845789833756,64.70868312268523,3.79631011208071,0.8359055853198161,104,810.3860074054328,9,3,baixo
26.83990356491861,28.89467666861651,23.576109590842236,8.278313793045015,0.036965123809294814,103,1254.7454510066616,5,4,alto
28.640630139305504,60.03172501030947,45.69703342012137,7.587319412167992,0.3882411294334306,28,1559.7675821447413,4,5,médio
11.813823788784942,66.0649971463374,59.63181913132316,1.2103881772375629,0.15888874197050448,98,580.4463754590128,8,2,médio
21.78114973678722,33.579473023182956,30.316472785000606,6.287492954138187,0.6545233074255646,81,1796.7384678688472,5,1,alto
14.704513692864099,81.32983115140671,24.221408609394004,8.04854994600242,0.6216296360047,103,1367.7782993457024,3,1,baixo
12.218123966546871,90.24453166102231,36.747680813825816,2.1240595885104168,0.0408851205703987,47,1116.952907578445,2,4,baixo
44.64860813364808,84.63696059264039,65.43707954793229,0.9473901945859451,0.7770272712616372,93,2024.4600668457847,8,2,alto
21.282384574115305,71.51602783454352,74.39374105165318,0.0131781289592452,0.08097306397800227,78,608.738147962955,12,1,médio
38.34560560491222,29.971821175245864,43.606673028791214,2.9974067879675195,0.6972590256481075,116,2207.939926535808,2,2,alto
18.912422916731735,30.345443789506856,52.91729642589215,2.172663006446418,0.3569803596280049,78,1402.6218384167594,8,6,alto
33.85259527783752,91.70242884014341,72.26188977911313,4.047391983618115,0.22827229355815123,15,1522.9371984491454,5,4,médio
36.60797509613903,5.925604634212283,7.8837481130353915,1.041527733687269,0.058239262674213504,56,2187.647410422357,8,3,alto
30.84735592127455,69.44449759179301,18.566286229293205,9.81863380063279,0.06761425614662939,96,2043.95671962334,5,5,médio
26.505166599255542,68.5621546299736,56.71200050012659,1.490380960719189,0.5618905547009003,9,1503.905172054751,1,4,baixo
24.4144319951544,61.04205868548177,65.89955695298397,1.2836930240998705,0.45043038794712054,18,1882.9692596204354,12,7,médio
22.210389329004833,94.10979614781792,68.56232226644623,3.276502983183879,0.0220854216512327,100,1083.298725582242,11,4,médio
42.53352004867391,33.06914921873527,33.208574148394604,3.454259321517398,0.012697860438325187,113,1368.4443837493657,11,2,médio
39.07167927257052,35.597467741392336,7.147192183349347,1.210900693974088,-0.027689425227208547,66,155.17534177127783,2,0,médio
43.77594187332794,12.104546265189999,35.022518183969595,1.5863146982017273,0.6437673473735441,35,224.64479500011709,6,7,alto
14.350402821994066,44.85183228893637,18.458767216564304,0.9298725384429419,0.6118820852292892,3,2073.56351046583,3,7,baixo
35.58036163212755,28.494367361136327,23.295716399729933,6.337406894836772,-0.04156900914542486,74,149.17913920624164,8,1,alto
42.841915988736325,35.90480319598798,61.78140454700046,7.350315687037998,0.46027007559697297,104,423.4978140815182,5,3,alto
16.343157315798106,80.11146112300649,6.0421668820709495,3.102537476897011,-0.015323844757310107,32,1989.5816473761038,3,3,baixo
12.327369357837213,89.19360621747461,66.20649739845616,6.260338947928953,0.8037457706089417,27,2.8648765706407175,12,4,baixo
35.939222725152064,21.715976480466708,34.213526865933524,6.657807391335185,0.8071174191801325,95,706.0108221146608,10,8,alto
30.106558961296916,38.52580383981193,47.6851144880476,0.7440984854536336,0.5982329898131301,79,1460.0966445665545,7,3,alto
39.46400718653952,88.57675059038547,7.17217849885432,16.933222674632965,0.82618892143945,8,1488.6248286732414,8,4,baixo
14.892033181920132,10.562761462030037,26.98872626858237,8.602739822345336,0.7114530304136906,74,1942.8822705736839,4,4,médio
37.834355915096154,13.312447530024066,7.1760735211876625,1.1438182048445178,0.7285385759270494,5,1264.815636230426,11,3,médio
17.056956201671056,19.651189028560644,76.92349783048877,1.0299884007613223,0.46970785056993325,48,1273.504673827426,9,3,alto
15.727958000299658,58.56915507141873,64.58093194610004,0.671436365891786,0.20605919821617588,90,1813.2764388517512,6,6,alto
15.749302927584754,18.542504390539772,36.770620348516815,0.7446963623142673,0.11779911511642158,75,1246.5611581657088,1,5,alto
38.51011520809837,92.12687433056601,17.888203865893686,6.894842286584781,0.22720002203892917,21,1521.2277164090422,5,3,médio
33.281902724367,45.20430745326683,74.67640841998818,3.171130698732136,0.5284954300890621,103,2244.4351706376274,5,4,alto
28.307289866919177,50.13661643151497,27.567727658157743,7.63777310007118,0.07265653583239892,47,1003.6275190309299,7,4,alto
22.559066944322588,27.199275422486583,12.87875453498998,6.857125184458923,0.1586402366373216,100,962.8126772980555,7,3,médio
40.70201892845879,47.38642271912602,45.05315107631639,4.639447611455948,0.36806086279546446,20,8.872479661928278,6,2,alto
23.73557875979224,64.57222693733104,75.50192962758528,5.797652560254037,0.13305009852461555,32,1533.5656538030798,8,4,médio
38.5809803815052,72.60594232586385,0.306423240025806,0.09263140519719607,0.48864366971606166,80,74.42976851782996,2,3,baixo
25.369721799957645,72.84812744389217,19.049987460319898,1.8682165273965856,0.8231760284563299,55,1260.3712243207906,7,3,médio
23.193055029871765,57.01020014246795,75.0758112328326,5.078099851243767,0.6480893657031265,28,2010.5844725805666,10,2,médio
26.193792498436224,86.39237974944714,13.686877348572963,0.046944457554210124,0.566426614148913,52,1374.8026762991578,7,6,baixo
20.548225595744974,78.56670625754984,9.059476131185589,0.16766470336012135,0.4827214759837788,39,674.09041304169,4,2,médio
36.16632830616879,73.1343303228763,45.61497726398436,9.548932081517485,0.3879479092570649,73,1965.4210536234282,12,1,baixo
27.59521365323677,10.004496951241457,68.94750586358639,5.76045872365548,0.0865638596346597,17,674.2925102063472,10,3,alto
18.127444330138605,5.619016599768438,38.168785415514094,1.5419397229723182,0.7947104554268656,46,1832.5794523647469,2,0,médio
41.4851100646099,24.120254947592567,79.56514053476198,5.823164980405658,0.14853600201283632,115,1525.646137975578,4,1,alto
23.4361927480624,64.7171234522107,54.33373596303943,7.862075688433617,-0.008691122421839254,12,424.99074187000303,4,2,baixo
29.0243501389896,42.007773999429126,5.925992576835819,1.8321423703721766,0.6500151792286952,26,2262.8346871104645,12,2,baixo
41.72652388375914,41.21656333693806,79.42657053455802,0.18351379231351433,0.07561553433116638,61,501.6092073929893,12,5,alto
31.84832985698972,84.61281994066523,32.63153894241523,13.49885717582647,0.27189599954117605,73,2473.9676853516744,6,6,baixo
14.091431424792741,85.60065633186548,22.992202707638604,2.1169732166470743,-0.07171507170902028,95,18.27622163735193,7,5,baixo
42.894124326471626,86.82577376482271,44.630334686230846,0.5629426708266091,0.03706794254044807,104,658.7084428572576,3,1,médio
31.969781857499626,33.24902688635245,24.344607345669147,3.384960609307134,0.07320363075991207,44,499.6507431854971,10,2,alto
21.721696512998015,67.19502314653356,6.916600569612186,7.315181517644781,-0.045589872249822055,2,34.98352542615657,1,3,baixo
14.874522543218553,29.446986314693266,0.11426744633413755,1.2528776720497432,0.5566569566228452,21,1830.919750368289,3,5,baixo
37.790881624460354,22.15488497670048,35.966668233620986,1.5700621362952063,0.7370077958031173,26,1733.5645052489906,9,3,alto
31.702546457497974,21.616921161263228,66.94907377812739,1.3900779641789458,0.273315406365941,54,1980.877410887326,1,4,médio
28.671138219171254,35.789685877723464,45.78521485040612,23.941291881859378,0.7745764767182007,66,641.7463661614131,8,6,alto
41.28624040678352,43.69618578018395,79.93658391547527,1.0995173660208828,0.1133465745601265,32,1110.8379177074248,2,3,médio
